id_student,final_result,assignment_name,due_date,date_submitted,score,weight,weighted_score,turned_in,days_late,num_resources_accessed,avg_clicks_per_resource
418122,0,Test 4,116,116.0,62,15.0,9.3,1,0.0,63,2.281798245614035
418122,0,Quiz 5,149,152.0,78,4.0,3.12,1,0.0,63,2.281798245614035
418122,0,Test 5,151,151.0,81,15.0,12.15,1,0.0,63,2.281798245614035
418122,0,Quiz 6,170,173.0,67,3.0,2.01,1,0.0,63,2.281798245614035
418122,0,Test 6,200,,0,15.0,0.0,0,,63,2.281798245614035
418122,0,Quiz 7,206,209.0,69,6.0,4.14,1,0.0,63,2.281798245614035
418122,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,63,2.281798245614035
418490,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,793,3.688642637660962
418490,0,Test 1,25,16.0,83,7.5,6.225,1,0.0,793,3.688642637660962
418490,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,793,3.688642637660962
418490,0,Test 2,53,51.0,93,10.0,9.3,1,0.0,793,3.688642637660962
418490,0,Quiz 3,79,81.0,72,3.0,2.16,1,0.0,793,3.688642637660962
418490,0,Test 3,81,,0,12.5,0.0,0,,793,3.688642637660962
418490,0,Quiz 4,114,117.0,63,4.0,2.52,1,0.0,793,3.688642637660962
418490,0,Test 4,116,114.0,48,15.0,7.2,1,0.0,793,3.688642637660962
418490,0,Quiz 5,149,152.0,54,4.0,2.16,1,0.0,793,3.688642637660962
418490,0,Test 5,151,158.0,34,15.0,5.1,1,0.0,793,3.688642637660962
418490,0,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,793,3.688642637660962
418490,0,Test 6,200,,0,15.0,0.0,0,,793,3.688642637660962
418490,0,Quiz 7,206,209.0,37,6.0,2.22,1,0.0,793,3.688642637660962
418490,0,Final Exam,240,229.0,60,100.0,60.0,1,0.0,793,3.688642637660962
418956,0,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,129,2.6964118629908103
418956,0,Test 1,25,25.0,84,7.5,6.3,1,0.0,129,2.6964118629908103
418956,0,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,129,2.6964118629908103
418956,0,Test 2,53,53.0,78,10.0,7.8,1,0.0,129,2.6964118629908103
418956,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,129,2.6964118629908103
418956,0,Test 3,81,80.0,87,12.5,10.875,1,0.0,129,2.6964118629908103
418956,0,Quiz 4,114,117.0,82,4.0,3.28,1,0.0,129,2.6964118629908103
418956,0,Test 4,116,115.0,80,15.0,12.0,1,0.0,129,2.6964118629908103
418956,0,Quiz 5,149,152.0,85,4.0,3.4,1,0.0,129,2.6964118629908103
418956,0,Test 5,151,150.0,71,15.0,10.65,1,0.0,129,2.6964118629908103
418956,0,Quiz 6,170,173.0,100,3.0,3.0,1,0.0,129,2.6964118629908103
418956,0,Test 6,200,199.0,77,15.0,11.55,1,0.0,129,2.6964118629908103
418956,0,Quiz 7,206,209.0,80,6.0,4.8,1,0.0,129,2.6964118629908103
418956,0,Final Exam,240,230.0,64,100.0,64.0,1,0.0,129,2.6964118629908103
419273,1,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,143,3.536596352450011
419273,1,Test 1,25,31.0,49,7.5,3.675,1,0.0,143,3.536596352450011
419273,1,Quiz 2,51,54.0,67,3.0,2.01,1,0.0,143,3.536596352450011
419273,1,Test 2,53,53.0,63,10.0,6.3,1,0.0,143,3.536596352450011
419273,1,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,143,3.536596352450011
419273,1,Test 3,81,81.0,81,12.5,10.125,1,0.0,143,3.536596352450011
419273,1,Quiz 4,114,117.0,72,4.0,2.88,1,0.0,143,3.536596352450011
419273,1,Test 4,116,122.0,70,15.0,10.5,1,0.0,143,3.536596352450011
419273,1,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,143,3.536596352450011
419273,1,Test 5,151,155.0,64,15.0,9.6,1,0.0,143,3.536596352450011
419273,1,Quiz 6,170,,0,3.0,0.0,0,,143,3.536596352450011
419273,1,Test 6,200,,0,15.0,0.0,0,,143,3.536596352450011
419273,1,Quiz 7,206,,0,6.0,0.0,0,,143,3.536596352450011
419273,1,Final Exam,240,,0,100.0,0.0,0,,143,3.536596352450011
420388,0,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,287,3.4632320780163917
420388,0,Test 1,25,21.0,77,7.5,5.775,1,0.0,287,3.4632320780163917
420388,0,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,287,3.4632320780163917
420388,0,Test 2,53,53.0,90,10.0,9.0,1,0.0,287,3.4632320780163917
420388,0,Quiz 3,79,81.0,61,3.0,1.83,1,0.0,287,3.4632320780163917
420388,0,Test 3,81,88.0,31,12.5,3.875,1,0.0,287,3.4632320780163917
420388,0,Quiz 4,114,117.0,57,4.0,2.28,1,0.0,287,3.4632320780163917
420388,0,Test 4,116,123.0,31,15.0,4.65,1,0.0,287,3.4632320780163917
420388,0,Quiz 5,149,152.0,50,4.0,2.0,1,0.0,287,3.4632320780163917
420388,0,Test 5,151,,0,15.0,0.0,0,,287,3.4632320780163917
420388,0,Quiz 6,170,173.0,56,3.0,1.68,1,0.0,287,3.4632320780163917
420388,0,Test 6,200,209.0,50,15.0,7.5,1,0.0,287,3.4632320780163917
420388,0,Quiz 7,206,209.0,41,6.0,2.46,1,0.0,287,3.4632320780163917
420388,0,Final Exam,240,230.0,38,100.0,38.0,1,0.0,287,3.4632320780163917
422164,1,Quiz 1,23,25.0,60,2.0,1.2,1,0.0,41,2.4714285714285715
422164,1,Test 1,25,24.0,61,7.5,4.575,1,0.0,41,2.4714285714285715
422164,1,Quiz 2,51,,0,3.0,0.0,0,,41,2.4714285714285715
422164,1,Test 2,53,60.0,41,10.0,4.1,1,0.0,41,2.4714285714285715
422164,1,Quiz 3,79,81.0,31,3.0,0.93,1,0.0,41,2.4714285714285715
422164,1,Test 3,81,80.0,67,12.5,8.375,1,0.0,41,2.4714285714285715
422164,1,Quiz 4,114,117.0,73,4.0,2.92,1,0.0,41,2.4714285714285715
422164,1,Test 4,116,116.0,52,15.0,7.8,1,0.0,41,2.4714285714285715
422164,1,Quiz 5,149,152.0,56,4.0,2.24,1,0.0,41,2.4714285714285715
422164,1,Test 5,151,151.0,56,15.0,8.4,1,0.0,41,2.4714285714285715
422164,1,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,41,2.4714285714285715
422164,1,Test 6,200,,0,15.0,0.0,0,,41,2.4714285714285715
422164,1,Quiz 7,206,,0,6.0,0.0,0,,41,2.4714285714285715
422164,1,Final Exam,240,,0,100.0,0.0,0,,41,2.4714285714285715
422768,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,219,3.3860976652414947
422768,0,Test 1,25,24.0,66,7.5,4.95,1,0.0,219,3.3860976652414947
422768,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,219,3.3860976652414947
422768,0,Test 2,53,53.0,80,10.0,8.0,1,0.0,219,3.3860976652414947
422768,0,Quiz 3,79,81.0,75,3.0,2.25,1,0.0,219,3.3860976652414947
422768,0,Test 3,81,81.0,75,12.5,9.375,1,0.0,219,3.3860976652414947
422768,0,Quiz 4,114,117.0,62,4.0,2.48,1,0.0,219,3.3860976652414947
422768,0,Test 4,116,116.0,59,15.0,8.85,1,0.0,219,3.3860976652414947
422768,0,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,219,3.3860976652414947
422768,0,Test 5,151,151.0,93,15.0,13.95,1,0.0,219,3.3860976652414947
422768,0,Quiz 6,170,,0,3.0,0.0,0,,219,3.3860976652414947
422768,0,Test 6,200,,0,15.0,0.0,0,,219,3.3860976652414947
422768,0,Quiz 7,206,,0,6.0,0.0,0,,219,3.3860976652414947
422768,0,Final Exam,240,229.0,58,100.0,58.0,1,0.0,219,3.3860976652414947
423061,1,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,87,3.3247771836007134
423061,1,Test 1,25,25.0,95,7.5,7.125,1,0.0,87,3.3247771836007134
423061,1,Quiz 2,51,,0,3.0,0.0,0,,87,3.3247771836007134
423061,1,Test 2,53,,0,10.0,0.0,0,,87,3.3247771836007134
423061,1,Quiz 3,79,,0,3.0,0.0,0,,87,3.3247771836007134
423061,1,Test 3,81,,0,12.5,0.0,0,,87,3.3247771836007134
423061,1,Quiz 4,114,,0,4.0,0.0,0,,87,3.3247771836007134
423061,1,Test 4,116,,0,15.0,0.0,0,,87,3.3247771836007134
423061,1,Quiz 5,149,,0,4.0,0.0,0,,87,3.3247771836007134
423061,1,Test 5,151,,0,15.0,0.0,0,,87,3.3247771836007134
423061,1,Quiz 6,170,,0,3.0,0.0,0,,87,3.3247771836007134
423061,1,Test 6,200,,0,15.0,0.0,0,,87,3.3247771836007134
423061,1,Quiz 7,206,,0,6.0,0.0,0,,87,3.3247771836007134
423061,1,Final Exam,240,,0,100.0,0.0,0,,87,3.3247771836007134
423757,1,Quiz 1,23,25.0,47,2.0,0.94,1,0.0,161,2.6969356466100654
423757,1,Test 1,25,25.0,93,7.5,6.975,1,0.0,161,2.6969356466100654
423757,1,Quiz 2,51,54.0,83,3.0,2.49,1,0.0,161,2.6969356466100654
423757,1,Test 2,53,53.0,71,10.0,7.1,1,0.0,161,2.6969356466100654
423757,1,Quiz 3,79,81.0,53,3.0,1.59,1,0.0,161,2.6969356466100654
423757,1,Test 3,81,79.0,80,12.5,10.0,1,0.0,161,2.6969356466100654
423757,1,Quiz 4,114,117.0,30,4.0,1.2,1,0.0,161,2.6969356466100654
423757,1,Test 4,116,115.0,60,15.0,9.0,1,0.0,161,2.6969356466100654
423757,1,Quiz 5,149,152.0,39,4.0,1.56,1,0.0,161,2.6969356466100654
423757,1,Test 5,151,149.0,57,15.0,8.55,1,0.0,161,2.6969356466100654
423757,1,Quiz 6,170,173.0,69,3.0,2.07,1,0.0,161,2.6969356466100654
423757,1,Test 6,200,,0,15.0,0.0,0,,161,2.6969356466100654
423757,1,Quiz 7,206,209.0,21,6.0,1.26,1,0.0,161,2.6969356466100654
423757,1,Final Exam,240,230.0,38,100.0,38.0,1,0.0,161,2.6969356466100654
424987,0,Quiz 1,23,25.0,83,2.0,1.66,1,0.0,208,2.840621018040373
424987,0,Test 1,25,22.0,71,7.5,5.325,1,0.0,208,2.840621018040373
424987,0,Quiz 2,51,54.0,89,3.0,2.67,1,0.0,208,2.840621018040373
424987,0,Test 2,53,53.0,85,10.0,8.5,1,0.0,208,2.840621018040373
424987,0,Quiz 3,79,81.0,50,3.0,1.5,1,0.0,208,2.840621018040373
424987,0,Test 3,81,81.0,72,12.5,9.0,1,0.0,208,2.840621018040373
424987,0,Quiz 4,114,117.0,70,4.0,2.8,1,0.0,208,2.840621018040373
424987,0,Test 4,116,120.0,67,15.0,10.05,1,0.0,208,2.840621018040373
424987,0,Quiz 5,149,152.0,76,4.0,3.04,1,0.0,208,2.840621018040373
424987,0,Test 5,151,155.0,69,15.0,10.35,1,0.0,208,2.840621018040373
424987,0,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,208,2.840621018040373
424987,0,Test 6,200,,0,15.0,0.0,0,,208,2.840621018040373
424987,0,Quiz 7,206,,0,6.0,0.0,0,,208,2.840621018040373
424987,0,Final Exam,240,229.0,38,100.0,38.0,1,0.0,208,2.840621018040373
425136,1,Quiz 1,23,,0,2.0,0.0,0,,51,2.489459815546772
425136,1,Test 1,25,25.0,8,7.5,0.6,1,0.0,51,2.489459815546772
425136,1,Quiz 2,51,,0,3.0,0.0,0,,51,2.489459815546772
425136,1,Test 2,53,,0,10.0,0.0,0,,51,2.489459815546772
425136,1,Quiz 3,79,,0,3.0,0.0,0,,51,2.489459815546772
425136,1,Test 3,81,,0,12.5,0.0,0,,51,2.489459815546772
425136,1,Quiz 4,114,,0,4.0,0.0,0,,51,2.489459815546772
425136,1,Test 4,116,,0,15.0,0.0,0,,51,2.489459815546772
425136,1,Quiz 5,149,,0,4.0,0.0,0,,51,2.489459815546772
425136,1,Test 5,151,,0,15.0,0.0,0,,51,2.489459815546772
425136,1,Quiz 6,170,,0,3.0,0.0,0,,51,2.489459815546772
425136,1,Test 6,200,,0,15.0,0.0,0,,51,2.489459815546772
425136,1,Quiz 7,206,,0,6.0,0.0,0,,51,2.489459815546772
425136,1,Final Exam,240,,0,100.0,0.0,0,,51,2.489459815546772
426871,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,448,3.881555817919454
426871,0,Test 1,25,20.0,94,7.5,7.05,1,0.0,448,3.881555817919454
426871,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,448,3.881555817919454
426871,0,Test 2,53,51.0,90,10.0,9.0,1,0.0,448,3.881555817919454
426871,0,Quiz 3,79,81.0,97,3.0,2.91,1,0.0,448,3.881555817919454
426871,0,Test 3,81,79.0,94,12.5,11.75,1,0.0,448,3.881555817919454
426871,0,Quiz 4,114,117.0,90,4.0,3.6,1,0.0,448,3.881555817919454
426871,0,Test 4,116,115.0,86,15.0,12.9,1,0.0,448,3.881555817919454
426871,0,Quiz 5,149,152.0,91,4.0,3.64,1,0.0,448,3.881555817919454
426871,0,Test 5,151,150.0,80,15.0,12.0,1,0.0,448,3.881555817919454
426871,0,Quiz 6,170,173.0,100,3.0,3.0,1,0.0,448,3.881555817919454
426871,0,Test 6,200,199.0,81,15.0,12.15,1,0.0,448,3.881555817919454
426871,0,Quiz 7,206,209.0,76,6.0,4.56,1,0.0,448,3.881555817919454
426871,0,Final Exam,240,230.0,49,100.0,49.0,1,0.0,448,3.881555817919454
429833,1,Quiz 1,23,25.0,33,2.0,0.66,1,0.0,109,3.276026733500418
429833,1,Test 1,25,23.0,45,7.5,3.375,1,0.0,109,3.276026733500418
429833,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,109,3.276026733500418
429833,1,Test 2,53,53.0,61,10.0,6.1,1,0.0,109,3.276026733500418
429833,1,Quiz 3,79,81.0,58,3.0,1.74,1,0.0,109,3.276026733500418
429833,1,Test 3,81,88.0,43,12.5,5.375,1,0.0,109,3.276026733500418
429833,1,Quiz 4,114,117.0,62,4.0,2.48,1,0.0,109,3.276026733500418
429833,1,Test 4,116,127.0,39,15.0,5.85,1,0.0,109,3.276026733500418
429833,1,Quiz 5,149,152.0,63,4.0,2.52,1,0.0,109,3.276026733500418
429833,1,Test 5,151,151.0,28,15.0,4.2,1,0.0,109,3.276026733500418
429833,1,Quiz 6,170,173.0,33,3.0,0.99,1,0.0,109,3.276026733500418
429833,1,Test 6,200,208.0,36,15.0,5.4,1,0.0,109,3.276026733500418
429833,1,Quiz 7,206,209.0,43,6.0,2.58,1,0.0,109,3.276026733500418
429833,1,Final Exam,240,231.0,31,100.0,31.0,1,0.0,109,3.276026733500418
433151,0,Quiz 1,23,25.0,80,2.0,1.6,1,0.0,157,2.9829683403912077
433151,0,Test 1,25,25.0,78,7.5,5.85,1,0.0,157,2.9829683403912077
433151,0,Quiz 2,51,54.0,86,3.0,2.58,1,0.0,157,2.9829683403912077
433151,0,Test 2,53,58.0,80,10.0,8.0,1,0.0,157,2.9829683403912077
433151,0,Quiz 3,79,81.0,69,3.0,2.07,1,0.0,157,2.9829683403912077
433151,0,Test 3,81,81.0,93,12.5,11.625,1,0.0,157,2.9829683403912077
433151,0,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,157,2.9829683403912077
433151,0,Test 4,116,116.0,74,15.0,11.1,1,0.0,157,2.9829683403912077
433151,0,Quiz 5,149,152.0,72,4.0,2.88,1,0.0,157,2.9829683403912077
433151,0,Test 5,151,151.0,80,15.0,12.0,1,0.0,157,2.9829683403912077
433151,0,Quiz 6,170,173.0,72,3.0,2.16,1,0.0,157,2.9829683403912077
433151,0,Test 6,200,,0,15.0,0.0,0,,157,2.9829683403912077
433151,0,Quiz 7,206,209.0,32,6.0,1.92,1,0.0,157,2.9829683403912077
433151,0,Final Exam,240,230.0,53,100.0,53.0,1,0.0,157,2.9829683403912077
433386,0,Quiz 1,23,25.0,73,2.0,1.46,1,0.0,417,3.3735404253738004
433386,0,Test 1,25,16.0,78,7.5,5.85,1,0.0,417,3.3735404253738004
433386,0,Quiz 2,51,54.0,72,3.0,2.16,1,0.0,417,3.3735404253738004
433386,0,Test 2,53,49.0,94,10.0,9.4,1,0.0,417,3.3735404253738004
433386,0,Quiz 3,79,81.0,75,3.0,2.25,1,0.0,417,3.3735404253738004
433386,0,Test 3,81,77.0,90,12.5,11.25,1,0.0,417,3.3735404253738004
433386,0,Quiz 4,114,117.0,63,4.0,2.52,1,0.0,417,3.3735404253738004
433386,0,Test 4,116,112.0,79,15.0,11.85,1,0.0,417,3.3735404253738004
433386,0,Quiz 5,149,152.0,67,4.0,2.68,1,0.0,417,3.3735404253738004
433386,0,Test 5,151,150.0,67,15.0,10.05,1,0.0,417,3.3735404253738004
433386,0,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,417,3.3735404253738004
433386,0,Test 6,200,197.0,37,15.0,5.55,1,0.0,417,3.3735404253738004
433386,0,Quiz 7,206,209.0,56,6.0,3.36,1,0.0,417,3.3735404253738004
433386,0,Final Exam,240,230.0,56,100.0,56.0,1,0.0,417,3.3735404253738004
434977,0,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,254,2.559808755377957
434977,0,Test 1,25,23.0,82,7.5,6.15,1,0.0,254,2.559808755377957
434977,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,254,2.559808755377957
434977,0,Test 2,53,53.0,78,10.0,7.8,1,0.0,254,2.559808755377957
434977,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,254,2.559808755377957
434977,0,Test 3,81,79.0,90,12.5,11.25,1,0.0,254,2.559808755377957
434977,0,Quiz 4,114,117.0,72,4.0,2.88,1,0.0,254,2.559808755377957
434977,0,Test 4,116,115.0,44,15.0,6.6,1,0.0,254,2.559808755377957
434977,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,254,2.559808755377957
434977,0,Test 5,151,151.0,27,15.0,4.05,1,0.0,254,2.559808755377957
434977,0,Quiz 6,170,173.0,28,3.0,0.84,1,0.0,254,2.559808755377957
434977,0,Test 6,200,199.0,28,15.0,4.2,1,0.0,254,2.559808755377957
434977,0,Quiz 7,206,209.0,61,6.0,3.66,1,0.0,254,2.559808755377957
434977,0,Final Exam,240,231.0,64,100.0,64.0,1,0.0,254,2.559808755377957
435101,1,Quiz 1,23,25.0,57,2.0,1.14,1,0.0,40,1.3797979797979798
435101,1,Test 1,25,,0,7.5,0.0,0,,40,1.3797979797979798
435101,1,Quiz 2,51,,0,3.0,0.0,0,,40,1.3797979797979798
435101,1,Test 2,53,,0,10.0,0.0,0,,40,1.3797979797979798
435101,1,Quiz 3,79,,0,3.0,0.0,0,,40,1.3797979797979798
435101,1,Test 3,81,,0,12.5,0.0,0,,40,1.3797979797979798
435101,1,Quiz 4,114,,0,4.0,0.0,0,,40,1.3797979797979798
435101,1,Test 4,116,,0,15.0,0.0,0,,40,1.3797979797979798
435101,1,Quiz 5,149,,0,4.0,0.0,0,,40,1.3797979797979798
435101,1,Test 5,151,,0,15.0,0.0,0,,40,1.3797979797979798
435101,1,Quiz 6,170,,0,3.0,0.0,0,,40,1.3797979797979798
435101,1,Test 6,200,,0,15.0,0.0,0,,40,1.3797979797979798
435101,1,Quiz 7,206,,0,6.0,0.0,0,,40,1.3797979797979798
435101,1,Final Exam,240,,0,100.0,0.0,0,,40,1.3797979797979798
435423,0,Quiz 1,23,25.0,93,2.0,1.86,1,0.0,529,3.6673788105302885
435423,0,Test 1,25,23.0,80,7.5,6.0,1,0.0,529,3.6673788105302885
435423,0,Quiz 2,51,54.0,100,3.0,3.0,1,0.0,529,3.6673788105302885
435423,0,Test 2,53,51.0,77,10.0,7.7,1,0.0,529,3.6673788105302885
435423,0,Quiz 3,79,81.0,92,3.0,2.76,1,0.0,529,3.6673788105302885
435423,0,Test 3,81,80.0,97,12.5,12.125,1,0.0,529,3.6673788105302885
435423,0,Quiz 4,114,117.0,88,4.0,3.52,1,0.0,529,3.6673788105302885
435423,0,Test 4,116,115.0,86,15.0,12.9,1,0.0,529,3.6673788105302885
435423,0,Quiz 5,149,152.0,98,4.0,3.92,1,0.0,529,3.6673788105302885
435423,0,Test 5,151,150.0,79,15.0,11.85,1,0.0,529,3.6673788105302885
435423,0,Quiz 6,170,173.0,97,3.0,2.91,1,0.0,529,3.6673788105302885
435423,0,Test 6,200,196.0,76,15.0,11.4,1,0.0,529,3.6673788105302885
435423,0,Quiz 7,206,209.0,96,6.0,5.76,1,0.0,529,3.6673788105302885
435423,0,Final Exam,240,231.0,62,100.0,62.0,1,0.0,529,3.6673788105302885
437281,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,427,3.5065746065078107
437281,0,Test 1,25,11.0,89,7.5,6.675,1,0.0,427,3.5065746065078107
437281,0,Quiz 2,51,54.0,97,3.0,2.91,1,0.0,427,3.5065746065078107
437281,0,Test 2,53,52.0,85,10.0,8.5,1,0.0,427,3.5065746065078107
437281,0,Quiz 3,79,81.0,100,3.0,3.0,1,0.0,427,3.5065746065078107
437281,0,Test 3,81,70.0,96,12.5,12.0,1,0.0,427,3.5065746065078107
437281,0,Quiz 4,114,117.0,95,4.0,3.8,1,0.0,427,3.5065746065078107
437281,0,Test 4,116,111.0,99,15.0,14.85,1,0.0,427,3.5065746065078107
437281,0,Quiz 5,149,152.0,96,4.0,3.84,1,0.0,427,3.5065746065078107
437281,0,Test 5,151,138.0,82,15.0,12.3,1,0.0,427,3.5065746065078107
437281,0,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,427,3.5065746065078107
437281,0,Test 6,200,190.0,80,15.0,12.0,1,0.0,427,3.5065746065078107
437281,0,Quiz 7,206,209.0,88,6.0,5.28,1,0.0,427,3.5065746065078107
437281,0,Final Exam,240,229.0,64,100.0,64.0,1,0.0,427,3.5065746065078107
438244,1,Quiz 1,23,25.0,53,2.0,1.06,1,0.0,167,3.7334607672665294
438244,1,Test 1,25,24.0,82,7.5,6.15,1,0.0,167,3.7334607672665294
438244,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,167,3.7334607672665294
438244,1,Test 2,53,53.0,62,10.0,6.2,1,0.0,167,3.7334607672665294
438244,1,Quiz 3,79,81.0,81,3.0,2.43,1,0.0,167,3.7334607672665294
438244,1,Test 3,81,80.0,86,12.5,10.75,1,0.0,167,3.7334607672665294
438244,1,Quiz 4,114,117.0,68,4.0,2.72,1,0.0,167,3.7334607672665294
438244,1,Test 4,116,116.0,75,15.0,11.25,1,0.0,167,3.7334607672665294
438244,1,Quiz 5,149,152.0,72,4.0,2.88,1,0.0,167,3.7334607672665294
438244,1,Test 5,151,,0,15.0,0.0,0,,167,3.7334607672665294
438244,1,Quiz 6,170,,0,3.0,0.0,0,,167,3.7334607672665294
438244,1,Test 6,200,,0,15.0,0.0,0,,167,3.7334607672665294
438244,1,Quiz 7,206,,0,6.0,0.0,0,,167,3.7334607672665294
438244,1,Final Exam,240,,0,100.0,0.0,0,,167,3.7334607672665294
438662,1,Quiz 1,23,25.0,63,2.0,1.26,1,0.0,284,2.9598499389956863
438662,1,Test 1,25,18.0,77,7.5,5.775,1,0.0,284,2.9598499389956863
438662,1,Quiz 2,51,54.0,69,3.0,2.07,1,0.0,284,2.9598499389956863
438662,1,Test 2,53,51.0,85,10.0,8.5,1,0.0,284,2.9598499389956863
438662,1,Quiz 3,79,81.0,67,3.0,2.01,1,0.0,284,2.9598499389956863
438662,1,Test 3,81,80.0,84,12.5,10.5,1,0.0,284,2.9598499389956863
438662,1,Quiz 4,114,117.0,65,4.0,2.6,1,0.0,284,2.9598499389956863
438662,1,Test 4,116,116.0,64,15.0,9.6,1,0.0,284,2.9598499389956863
438662,1,Quiz 5,149,152.0,80,4.0,3.2,1,0.0,284,2.9598499389956863
438662,1,Test 5,151,152.0,40,15.0,6.0,1,0.0,284,2.9598499389956863
438662,1,Quiz 6,170,173.0,81,3.0,2.43,1,0.0,284,2.9598499389956863
438662,1,Test 6,200,,0,15.0,0.0,0,,284,2.9598499389956863
438662,1,Quiz 7,206,,0,6.0,0.0,0,,284,2.9598499389956863
438662,1,Final Exam,240,231.0,38,100.0,38.0,1,0.0,284,2.9598499389956863
439542,1,Quiz 1,23,25.0,70,2.0,1.4,1,0.0,125,4.072357199055862
439542,1,Test 1,25,25.0,64,7.5,4.8,1,0.0,125,4.072357199055862
439542,1,Quiz 2,51,54.0,81,3.0,2.43,1,0.0,125,4.072357199055862
439542,1,Test 2,53,53.0,63,10.0,6.3,1,0.0,125,4.072357199055862
439542,1,Quiz 3,79,81.0,47,3.0,1.41,1,0.0,125,4.072357199055862
439542,1,Test 3,81,88.0,72,12.5,9.0,1,0.0,125,4.072357199055862
439542,1,Quiz 4,114,117.0,68,4.0,2.72,1,0.0,125,4.072357199055862
439542,1,Test 4,116,116.0,43,15.0,6.45,1,0.0,125,4.072357199055862
439542,1,Quiz 5,149,,0,4.0,0.0,0,,125,4.072357199055862
439542,1,Test 5,151,,0,15.0,0.0,0,,125,4.072357199055862
439542,1,Quiz 6,170,173.0,83,3.0,2.49,1,0.0,125,4.072357199055862
439542,1,Test 6,200,,0,15.0,0.0,0,,125,4.072357199055862
439542,1,Quiz 7,206,,0,6.0,0.0,0,,125,4.072357199055862
439542,1,Final Exam,240,,0,100.0,0.0,0,,125,4.072357199055862
440375,1,Quiz 1,23,25.0,87,2.0,1.74,1,0.0,175,2.7473714589504064
440375,1,Test 1,25,23.0,77,7.5,5.775,1,0.0,175,2.7473714589504064
440375,1,Quiz 2,51,54.0,78,3.0,2.34,1,0.0,175,2.7473714589504064
440375,1,Test 2,53,51.0,90,10.0,9.0,1,0.0,175,2.7473714589504064
440375,1,Quiz 3,79,81.0,64,3.0,1.92,1,0.0,175,2.7473714589504064
440375,1,Test 3,81,79.0,62,12.5,7.75,1,0.0,175,2.7473714589504064
440375,1,Quiz 4,114,117.0,78,4.0,3.12,1,0.0,175,2.7473714589504064
440375,1,Test 4,116,115.0,67,15.0,10.05,1,0.0,175,2.7473714589504064
440375,1,Quiz 5,149,152.0,83,4.0,3.32,1,0.0,175,2.7473714589504064
440375,1,Test 5,151,150.0,59,15.0,8.85,1,0.0,175,2.7473714589504064
440375,1,Quiz 6,170,173.0,53,3.0,1.59,1,0.0,175,2.7473714589504064
440375,1,Test 6,200,,0,15.0,0.0,0,,175,2.7473714589504064
440375,1,Quiz 7,206,,0,6.0,0.0,0,,175,2.7473714589504064
440375,1,Final Exam,240,,0,100.0,0.0,0,,175,2.7473714589504064
440499,0,Quiz 1,23,25.0,90,2.0,1.8,1,0.0,129,2.92584496124031
440499,0,Test 1,25,23.0,70,7.5,5.25,1,0.0,129,2.92584496124031
440499,0,Quiz 2,51,54.0,94,3.0,2.82,1,0.0,129,2.92584496124031
440499,0,Test 2,53,51.0,85,10.0,8.5,1,0.0,129,2.92584496124031
440499,0,Quiz 3,79,81.0,86,3.0,2.58,1,0.0,129,2.92584496124031
440499,0,Test 3,81,79.0,91,12.5,11.375,1,0.0,129,2.92584496124031
440499,0,Quiz 4,114,117.0,68,4.0,2.72,1,0.0,129,2.92584496124031
440499,0,Test 4,116,116.0,67,15.0,10.05,1,0.0,129,2.92584496124031
440499,0,Quiz 5,149,152.0,89,4.0,3.56,1,0.0,129,2.92584496124031
440499,0,Test 5,151,150.0,70,15.0,10.5,1,0.0,129,2.92584496124031
440499,0,Quiz 6,170,173.0,64,3.0,1.92,1,0.0,129,2.92584496124031
440499,0,Test 6,200,,0,15.0,0.0,0,,129,2.92584496124031
440499,0,Quiz 7,206,,0,6.0,0.0,0,,129,2.92584496124031
440499,0,Final Exam,240,229.0,60,100.0,60.0,1,0.0,129,2.92584496124031
